time_stamp,sensor_index,humidity,temperature,pressure,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm
1759881600,133001,42,70,967.17,37.2,36.1,38.3,44.9
1759968000,133001,45,70,967.96,52.2,50.4,54.1,63.6
1760054400,133001,46,72,973.45,58.4,56.0,60.9,69.0
1760140800,133001,48,72,974.58,57.5,55.1,59.8,67.1
1760227200,133001,51,70,971.73,64.9,62.1,67.8,73.0
1760313600,133001,52,69,968.65,47.5,45.9,49.1,58.6
1760400000,133001,55,67,968.0,58.1,55.1,61.0,69.4
1760486400,133001,52,66,968.2,41.2,39.5,43.0,49.5
1760572800,133001,49,66,967.01,26.9,25.6,28.3,30.0
1760659200,133001,46,65,966.32,22.5,21.3,23.8,23.9
1760745600,133001,43,66,968.49,31.7,30.7,32.8,35.8
1760832000,133001,42,65,967.34,29.6,28.4,30.8,32.7
1760918400,133001,54,60,959.79,42.2,41.1,43.3,51.2
1761004800,133001,54,61,955.06,43.0,41.9,44.1,52.9
1761091200,133001,51,64,954.84,34.8,33.6,36.0,40.6
1761177600,133001,46,62,948.11,23.9,23.1,24.6,29.0
1761264000,133001,22,67,953.93,0.0,0.0,0.1,0.1
1761350400,133001,34,63,954.78,6.8,6.2,7.4,7.7
1761436800,133001,34,61,953.38,9.2,8.5,9.9,10.2
1761523200,133001,26,63,955.16,4.0,3.8,4.1,4.7
1761609600,133001,40,65,961.47,2.3,2.0,2.6,2.6
1761696000,133001,53,62,963.07,39.8,38.2,41.4,47.4
1761782400,133001,56,61,961.38,17.8,16.7,18.9,20.5
1761955200,133001,58,65,966.85,29.0,27.6,30.5,33.9
1762041600,133001,58,63,961.44,43.0,41.4,44.6,52.7
1762128000,133001,29,66,966.7,1.4,1.3,1.5,1.6
1762214400,133001,39,63,972.5,14.2,13.4,15.1,15.6
1762300800,133001,41,62,969.41,34.3,33.5,35.2,38.2
1762387200,133001,41,60,963.01,37.1,36.5,37.8,43.9
1762473600,133001,43,58,960.48,33.7,33.1,34.4,39.2
1762560000,133001,48,57,960.32,46.6,46.3,46.9,58.1
1762646400,133001,48,57,963.74,50.6,50.1,51.2,63.1
1762732800,133001,44,59,962.68,49.5,48.8,50.2,62.0
1762819200,133001,42,62,964.9,47.3,46.4,48.2,57.5
1762905600,133001,48,61,968.92,41.0,40.0,42.0,49.6
1762992000,133001,45,63,970.38,45.2,44.1,46.2,55.2
1763078400,133001,47,61,967.39,42.4,41.3,43.5,51.6
1763164800,133001,59,58,962.98,51.5,49.5,53.5,60.3
1763251200,133001,62,58,958.07,42.0,40.7,43.3,51.0
1763337600,133001,56,60,952.75,19.4,18.2,20.5,20.7
1763424000,133001,45,54,961.55,5.6,5.4,5.8,6.3
1763510400,133001,49,52,958.5,17.3,17.2,17.4,19.0
1763596800,133001,48,51,953.77,37.5,38.0,37.0,45.2
1763683200,133001,43,47,956.0,7.6,7.6,7.5,8.4
1763769600,133001,33,50,962.4,5.3,5.3,5.4,5.8
1763856000,133001,44,46,962.76,31.1,31.8,30.4,37.0
1763942400,133001,51,45,954.17,42.5,43.7,41.3,52.1
1764028800,133001,38,50,947.72,27.2,27.5,26.9,32.8
1764115200,133001,22,57,955.44,0.3,0.3,0.4,0.4
1764201600,133001,25,54,963.73,4.1,4.0,4.2,4.5
1764288000,133001,33,51,964.49,21.9,22.1,21.7,24.2
1764374400,133001,31,53,960.86,37.3,37.8,36.9,44.0
1764547200,133001,49,52,964.99,34.0,34.5,33.5,40.7
1764633600,133001,56,52,963.75,42.9,43.3,42.5,52.2
1764720000,133001,57,53,960.69,28.7,28.6,28.8,33.5
1764806400,133001,58,53,955.91,20.3,20.0,20.6,22.3
1764892800,133001,52,55,955.78,17.6,17.2,17.9,19.1
1764979200,133001,48,53,960.4,19.6,19.3,19.9,21.3
1765065600,133001,47,53,963.04,27.2,27.1,27.3,31.4
1765152000,133001,41,56,967.71,16.8,16.5,17.2,18.6
1765238400,133001,44,56,970.31,31.1,30.8,31.4,36.5
1765324800,133001,45,56,970.28,45.4,45.4,45.5,55.8
1765411200,133001,49,55,970.31,43.4,43.2,43.6,52.8
1765497600,133001,49,56,970.76,33.7,33.4,34.1,38.9
1765584000,133001,42,57,972.51,13.8,13.3,14.4,14.9
1765670400,133001,39,56,972.29,18.5,18.1,18.9,21.0
1765756800,133001,44,53,971.01,43.1,43.6,42.6,51.3
1765843200,133001,59,49,967.84,18.7,19.0,18.4,21.3
1765929600,133001,59,55,969.26,14.0,13.5,14.5,15.4
1766016000,133001,58,54,974.38,37.7,37.3,38.1,44.2
1766102400,133001,54,56,972.46,37.4,36.9,37.8,44.4
1766188800,133001,59,53,966.02,41.6,41.9,41.4,51.3
1766275200,133001,60,53,962.41,30.0,30.0,30.0,36.1
1766361600,133001,60,51,961.32,27.0,27.1,26.9,30.1
1766448000,133001,60,52,958.83,7.7,7.5,7.9,8.6
1766534400,133001,60,50,956.94,6.5,6.5,6.5,7.3
1766620800,133001,59,46,968.62,3.7,3.8,3.7,4.1
1766707200,133001,54,48,973.12,7.5,7.6,7.4,8.4
1766793600,133001,45,52,972.83,8.6,8.4,8.8,9.7
1766880000,133001,34,55,966.52,6.7,6.6,6.7,7.2
1766966400,133001,35,53,964.81,11.5,11.3,11.7,12.7
1767052800,133001,44,51,960.37,26.9,27.8,25.9,32.4
